id_client,age,sexe,zone,situation_matrimoniale,niveau_education,nombre_personnes_a_charge,secteur_activite,anciennete_activite_annees,revenu_mensuel_fcfa,charges_mensuelles_fcfa,anciennete_cooperative_mois,membre_groupe_solidaire,epargne_solde_moyen_fcfa,regularite_epargne,nombre_credits_anterieurs,taux_remboursement_historique_pct,jours_retard_moyen_historique,possede_mobile_money,frequence_transactions_mm_mois,interroge_bic,statut_bic,nombre_prets_actifs_autres_institutions,encours_credit_autres_institutions_fcfa,objet_credit,montant_credit_demande_fcfa,duree_credit_mois,garantie,ratio_endettement,defaut_credit
CSWA-00780,58,Homme,Rurale,Marié(e),Aucun,3,Salarié secteur formel,5.4,89000,57000,22,1,25500,Régulière,3,80.8,12.0,1,15,1,Jamais emprunté ailleurs,0,0,Education,234000,36,Aucune,0.72,0
CSWA-00781,60,Homme,Rurale,Marié(e),Primaire,5,Salarié secteur formel,12.8,172000,107000,149,1,65200,Régulière,1,63.5,4.0,1,5,1,Incident de paiement signale ailleurs,0,0,Education,670000,12,Bien matériel,0.99,0
CSWA-00782,48,Homme,Rurale,Célibataire,Secondaire,0,Salarié secteur formel,9.4,76000,46000,157,0,14200,Irrégulière,0,,,1,9,0,Non consulté,0,0,Santé,260000,12,Aucune,0.92,0
CSWA-00783,24,Femme,Rurale,Marié(e),Primaire,1,Restauration/Transformation,2.7,85000,61000,88,1,71100,Irrégulière,3,97.9,2.0,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,86000,12,Caution solidaire,0.81,0
CSWA-00784,24,Homme,Urbaine,Marié(e),Secondaire,4,Fonctionnaire,4.6,79000,51000,50,0,29600,Aucune épargne,1,77.6,7.0,0,0,1,Jamais emprunté ailleurs,0,0,Santé,92000,12,Caution solidaire,0.75,0
CSWA-00785,41,Homme,Rurale,Divorcé(e),Aucun,1,Commerce informel,4.0,127000,54000,179,0,216200,Irrégulière,1,79.9,5.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Evénement social,298000,24,Aucune,0.53,0
CSWA-00786,46,Femme,Rurale,Veuf(ve),Primaire,5,Restauration/Transformation,3.3,109000,44000,77,1,32200,Aucune épargne,1,90.1,6.0,1,11,1,Jamais emprunté ailleurs,0,0,Elevage,280000,6,Bien matériel,0.88,0
CSWA-00787,20,Femme,Rurale,Célibataire,Secondaire,5,Commerce informel,11.9,55000,28000,44,1,30100,Régulière,0,,,0,0,1,Pret en cours ailleurs,2,59000,Evénement social,58000,12,Caution solidaire,0.7,0
CSWA-00788,51,Femme,Rurale,Marié(e),Secondaire,7,Commerce informel,4.6,134000,105000,105,1,96500,Irrégulière,1,77.1,3.0,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Equipement/Matériel,129000,6,Aval d'un tiers,0.96,0
CSWA-00789,44,Femme,Semi-urbaine,Marié(e),Primaire,3,Commerce informel,9.5,52000,29000,61,1,32600,Aucune épargne,1,98.5,14.0,1,8,0,Non consulté,0,0,Fonds de commerce,248000,12,Bien matériel,1.0,0
CSWA-00790,19,Homme,Semi-urbaine,Marié(e),Primaire,5,Commerce informel,8.1,162000,127000,129,0,66700,Aucune épargne,0,,,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,263000,12,Bien matériel,0.94,0
CSWA-00791,23,Femme,Urbaine,Veuf(ve),Secondaire,8,Autre service,2.6,168000,107000,178,1,31700,Aucune épargne,1,85.7,22.0,1,12,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,694000,9,Caution solidaire,1.15,0
CSWA-00792,40,Homme,Urbaine,Célibataire,Secondaire,4,Elevage,11.9,80000,65000,34,0,15200,Régulière,0,,,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,351000,12,Aucune,1.22,1
CSWA-00793,52,Femme,Rurale,Marié(e),Secondaire,4,Fonctionnaire,5.8,207000,164000,45,1,61300,Irrégulière,0,,,1,4,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,656000,9,Aucune,1.19,0
CSWA-00794,57,Femme,Rurale,Divorcé(e),Secondaire,3,Elevage,4.6,55000,30000,158,1,57600,Régulière,0,,,1,3,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,48000,12,Aval d'un tiers,0.63,0
CSWA-00795,39,Femme,Rurale,Marié(e),Primaire,0,Restauration/Transformation,2.1,44000,28000,151,1,25500,Régulière,2,81.4,6.0,0,0,0,Non consulté,0,0,Equipement/Matériel,117000,6,Aucune,1.13,0
CSWA-00796,32,Femme,Rurale,Marié(e),Secondaire,3,Agriculture,3.4,49000,35000,140,1,49300,Régulière,1,97.9,2.0,1,7,0,Non consulté,0,0,Habitat/Réparation,192000,3,Caution solidaire,2.18,0
CSWA-00797,64,Femme,Semi-urbaine,Marié(e),Primaire,4,Autre service,2.9,73000,27000,27,0,15300,Régulière,0,,,1,9,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,326000,6,Caution solidaire,1.2,0
CSWA-00798,40,Homme,Urbaine,Marié(e),Aucun,3,Commerce informel,1.7,59000,25000,17,1,4500,Régulière,2,99.0,6.0,1,12,0,Non consulté,0,0,Equipement/Matériel,276000,9,Caution solidaire,1.01,0
CSWA-00799,33,Femme,Rurale,Veuf(ve),Secondaire,5,Restauration/Transformation,7.7,33000,24000,54,1,9300,Régulière,2,96.6,25.0,0,0,0,Non consulté,0,0,Habitat/Réparation,36000,6,Aval d'un tiers,0.93,0
CSWA-00800,39,Femme,Urbaine,Veuf(ve),Primaire,4,Autre service,3.0,62000,50000,20,0,10600,Irrégulière,2,62.5,20.0,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,172000,6,Bien matériel,1.32,0
CSWA-00801,19,Femme,Rurale,Marié(e),Aucun,3,Transport,6.3,85000,43000,86,1,7200,Aucune épargne,2,86.2,4.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Evénement social,295000,24,Caution solidaire,0.67,0
CSWA-00802,33,Femme,Rurale,Marié(e),Secondaire,5,Salarié secteur formel,11.2,88000,48000,128,0,10600,Irrégulière,2,89.3,1.0,1,7,1,Pret en cours ailleurs,3,120000,Education,439000,36,Caution solidaire,0.82,0
CSWA-00803,43,Homme,Rurale,Marié(e),Aucun,2,Commerce informel,8.9,49000,39000,130,1,42500,Aucune épargne,1,85.9,2.0,1,10,1,Pret en cours ailleurs,1,228000,Santé,217000,36,Aval d'un tiers,1.35,0
CSWA-00804,62,Femme,Urbaine,Marié(e),Aucun,2,Agriculture,6.9,22000,11000,86,0,2400,Aucune épargne,1,70.3,7.0,1,5,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,94000,6,Bien matériel,1.3,0
CSWA-00805,53,Homme,Semi-urbaine,Marié(e),Primaire,1,Commerce informel,1.2,152000,124000,67,1,114900,Régulière,1,76.8,1.0,1,13,1,Incident de paiement signale ailleurs,0,0,Intrants agricoles,288000,6,Aucune,1.17,0
CSWA-00806,55,Homme,Semi-urbaine,Marié(e),Secondaire,2,Agriculture,1.7,79000,33000,82,0,57900,Aucune épargne,1,89.8,1.0,1,5,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,245000,36,Bien matériel,0.51,0
CSWA-00807,44,Homme,Rurale,Marié(e),Primaire,3,Commerce informel,3.9,96000,46000,128,0,8800,Régulière,2,90.7,0.0,1,4,1,Pret en cours ailleurs,1,125000,Education,414000,18,Caution solidaire,0.86,0
CSWA-00808,24,Femme,Semi-urbaine,Marié(e),Aucun,1,Transport,7.3,89000,33000,40,1,18400,Régulière,1,83.9,0.0,1,10,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,328000,6,Bien matériel,1.06,0
CSWA-00809,37,Homme,Rurale,Marié(e),Primaire,8,Autre service,3.0,106000,42000,1,0,1500,Régulière,2,69.9,6.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,303000,12,Bien matériel,0.66,0
CSWA-00810,65,Homme,Semi-urbaine,Veuf(ve),Aucun,6,Restauration/Transformation,2.9,92000,44000,129,0,161700,Irrégulière,0,,,1,10,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,326000,3,Aval d'un tiers,1.8,0
CSWA-00811,21,Homme,Urbaine,Marié(e),Supérieur,3,Transport,10.9,85000,58000,115,0,47800,Irrégulière,0,,,1,10,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,183000,18,Aval d'un tiers,0.82,0
CSWA-00812,60,Femme,Urbaine,Marié(e),Aucun,5,Elevage,5.0,123000,55000,21,1,15300,Régulière,2,64.8,4.0,1,9,0,Non consulté,0,0,Santé,350000,18,Caution solidaire,0.62,0
CSWA-00813,51,Femme,Urbaine,Marié(e),Secondaire,3,Commerce informel,1.8,138000,113000,109,1,178700,Irrégulière,0,,,0,0,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,402000,9,Aval d'un tiers,1.18,0
CSWA-00814,32,Homme,Urbaine,Célibataire,Aucun,1,Restauration/Transformation,7.4,173000,91000,68,0,41300,Aucune épargne,3,61.9,2.0,1,8,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,786000,18,Aucune,0.81,1
CSWA-00815,55,Homme,Rurale,Marié(e),Aucun,1,Commerce informel,2.3,51000,31000,164,1,28300,Irrégulière,3,82.9,5.0,1,7,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,113000,6,Aval d'un tiers,1.02,0
CSWA-00816,58,Femme,Urbaine,Marié(e),Primaire,1,Agriculture,7.2,93000,63000,130,0,147200,Régulière,2,71.6,3.0,1,9,1,Jamais emprunté ailleurs,0,0,Santé,290000,24,Caution solidaire,0.82,1
CSWA-00817,21,Homme,Rurale,Célibataire,Secondaire,5,Fonctionnaire,4.5,106000,44000,87,0,75200,Aucune épargne,0,,,0,0,0,Non consulté,0,0,Education,567000,3,Bien matériel,2.41,0
CSWA-00818,24,Femme,Urbaine,Célibataire,Supérieur,2,Agriculture,6.0,62000,43000,177,1,45000,Régulière,1,78.3,9.0,1,7,1,Incident de paiement signale ailleurs,0,0,Intrants agricoles,118000,18,Caution solidaire,0.81,0
CSWA-00819,50,Femme,Urbaine,Marié(e),Primaire,7,Commerce informel,2.9,73000,30000,127,1,24500,Aucune épargne,1,61.0,2.0,1,12,1,Bon payeur ailleurs (solde sans incident),0,0,Equipement/Matériel,128000,3,Caution solidaire,1.07,0
CSWA-00820,65,Femme,Semi-urbaine,Marié(e),Primaire,2,Commerce informel,4.3,121000,92000,39,1,56400,Régulière,2,91.0,3.0,1,9,1,Jamais emprunté ailleurs,0,0,Santé,445000,6,Aucune,1.45,0
CSWA-00821,20,Homme,Rurale,Divorcé(e),Aucun,2,Restauration/Transformation,3.9,76000,45000,112,0,28300,Aucune épargne,1,95.4,22.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,274000,6,Caution solidaire,1.26,0
CSWA-00822,50,Femme,Semi-urbaine,Marié(e),Primaire,4,Commerce informel,3.1,117000,46000,115,0,101400,Régulière,0,,,1,10,0,Non consulté,0,0,Fonds de commerce,415000,12,Bien matériel,0.72,1
CSWA-00823,25,Homme,Rurale,Marié(e),Primaire,4,Artisanat,4.4,67000,47000,145,0,30300,Régulière,3,86.3,10.0,1,9,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,244000,3,Aucune,2.06,0
CSWA-00824,49,Femme,Urbaine,Marié(e),Supérieur,3,Agriculture,1.2,59000,23000,12,1,4100,Aucune épargne,2,57.2,0.0,1,8,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,187000,36,Bien matériel,0.49,0
CSWA-00825,48,Femme,Rurale,Marié(e),Primaire,3,Transport,8.6,52000,44000,163,0,13300,Irrégulière,3,92.5,4.0,1,11,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,230000,9,Caution solidaire,1.4,0
CSWA-00826,23,Femme,Rurale,Célibataire,Secondaire,4,Salarié secteur formel,8.3,126000,73000,49,0,3000,Irrégulière,0,,,1,8,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,475000,18,Caution solidaire,0.81,0
CSWA-00827,50,Femme,Urbaine,Célibataire,Secondaire,5,Commerce informel,4.6,66000,36000,92,0,53400,Irrégulière,0,,,0,0,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,80000,18,Aval d'un tiers,0.62,1
CSWA-00828,61,Homme,Semi-urbaine,Marié(e),Aucun,3,Transport,4.7,21000,11000,18,1,3300,Irrégulière,1,79.9,18.0,1,10,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,100000,24,Aucune,0.75,0
CSWA-00829,59,Femme,Rurale,Marié(e),Primaire,3,Commerce informel,4.3,115000,66000,30,1,10800,Régulière,1,82.3,3.0,1,8,1,Jamais emprunté ailleurs,0,0,Evénement social,456000,36,Aucune,0.7,0
CSWA-00830,20,Femme,Rurale,Marié(e),Secondaire,2,Commerce informel,8.6,48000,36000,150,1,23200,Irrégulière,0,,,1,8,1,Jamais emprunté ailleurs,0,0,Santé,131000,12,Bien matériel,1.0,0
CSWA-00831,30,Homme,Rurale,Célibataire,Primaire,7,Agriculture,3.8,90000,55000,135,0,141800,Irrégulière,2,77.4,8.0,1,8,1,Pret en cours ailleurs,1,116000,Education,331000,24,Bien matériel,0.9,0
CSWA-00832,30,Femme,Rurale,Marié(e),Primaire,6,Agriculture,9.7,43000,29000,76,0,22500,Régulière,0,,,0,0,1,Jamais emprunté ailleurs,0,0,Evénement social,158000,12,Aucune,1.02,1
CSWA-00833,40,Femme,Urbaine,Marié(e),Secondaire,8,Autre service,2.2,81000,31000,14,0,10400,Régulière,1,70.4,10.0,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,116000,6,Aucune,0.65,0
CSWA-00834,25,Femme,Semi-urbaine,Célibataire,Aucun,4,Transport,9.8,20000,16000,161,0,14300,Régulière,0,,,1,12,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,87000,6,Aval d'un tiers,1.61,0
CSWA-00835,59,Femme,Rurale,Marié(e),Secondaire,3,Salarié secteur formel,0.9,74000,45000,31,1,20500,Irrégulière,3,69.1,15.0,1,8,1,Pret en cours ailleurs,1,288000,Fonds de commerce,305000,12,Caution solidaire,1.34,0
CSWA-00836,55,Femme,Urbaine,Marié(e),Primaire,0,Commerce informel,4.2,50000,31000,8,1,2900,Régulière,4,77.0,12.0,0,0,0,Non consulté,0,0,Habitat/Réparation,235000,18,Aval d'un tiers,0.91,0
CSWA-00837,56,Femme,Urbaine,Marié(e),Primaire,2,Restauration/Transformation,8.7,40000,19000,43,1,7500,Régulière,0,,,1,10,1,Bon payeur ailleurs (solde sans incident),0,0,Santé,135000,9,Caution solidaire,0.9,0
CSWA-00838,28,Homme,Rurale,Célibataire,Primaire,1,Artisanat,9.5,123000,48000,126,1,131000,Régulière,2,73.3,11.0,1,4,1,Pret en cours ailleurs,1,76000,Fonds de commerce,217000,24,Aval d'un tiers,0.53,0
CSWA-00839,19,Homme,Semi-urbaine,Marié(e),Primaire,2,Commerce informel,2.2,76000,39000,54,1,5500,Irrégulière,1,85.0,12.0,1,10,1,Incident de paiement signale ailleurs,0,0,Equipement/Matériel,376000,12,Aucune,0.98,0
CSWA-00840,61,Homme,Semi-urbaine,Célibataire,Aucun,2,Transport,7.5,71000,54000,93,1,14500,Régulière,0,,,1,7,0,Non consulté,0,0,Habitat/Réparation,155000,12,Aval d'un tiers,0.96,0
CSWA-00841,32,Femme,Rurale,Célibataire,Aucun,3,Salarié secteur formel,7.0,195000,122000,22,0,29300,Régulière,0,,,1,6,1,Pret en cours ailleurs,1,167000,Equipement/Matériel,503000,6,Aucune,1.18,0
CSWA-00842,49,Femme,Semi-urbaine,Célibataire,Primaire,2,Fonctionnaire,7.7,123000,59000,125,1,74600,Irrégulière,0,,,1,8,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,671000,6,Bien matériel,1.5,0
CSWA-00843,61,Femme,Rurale,Marié(e),Primaire,4,Fonctionnaire,19.7,172000,111000,175,0,366200,Régulière,1,66.6,9.0,1,10,1,Jamais emprunté ailleurs,0,0,Intrants agricoles,308000,12,Aucune,0.81,0
CSWA-00844,20,Homme,Urbaine,Célibataire,Primaire,5,Commerce informel,20.9,183000,96000,175,1,103000,Aucune épargne,0,,,1,8,1,Bon payeur ailleurs (solde sans incident),0,0,Habitat/Réparation,468000,6,Bien matériel,1.0,0
CSWA-00845,19,Homme,Rurale,Marié(e),Aucun,4,Salarié secteur formel,11.2,128000,59000,163,0,48000,Aucune épargne,0,,,1,11,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,281000,12,Bien matériel,0.67,0
CSWA-00846,19,Femme,Urbaine,Veuf(ve),Aucun,5,Fonctionnaire,3.0,83000,60000,176,0,19200,Régulière,3,75.7,0.0,0,0,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,424000,24,Caution solidaire,0.96,0
CSWA-00847,26,Homme,Urbaine,Célibataire,Aucun,4,Restauration/Transformation,4.1,138000,60000,152,1,258200,Régulière,3,92.6,6.0,1,5,1,Jamais emprunté ailleurs,0,0,Equipement/Matériel,481000,6,Aucune,1.09,0
CSWA-00848,21,Homme,Rurale,Marié(e),Primaire,2,Commerce informel,6.1,58000,37000,150,1,112700,Régulière,0,,,1,10,0,Non consulté,0,0,Santé,69000,12,Aval d'un tiers,0.75,0
CSWA-00849,57,Femme,Urbaine,Célibataire,Aucun,4,Agriculture,4.2,83000,59000,137,0,154100,Irrégulière,1,76.6,3.0,1,13,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,162000,24,Caution solidaire,0.8,0
CSWA-00850,47,Homme,Semi-urbaine,Marié(e),Aucun,4,Commerce informel,3.0,72000,27000,38,0,36500,Irrégulière,1,49.0,3.0,1,6,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,222000,18,Bien matériel,0.57,0
CSWA-00851,65,Homme,Semi-urbaine,Marié(e),Primaire,5,Commerce informel,9.6,128000,89000,33,0,55500,Régulière,1,55.0,4.0,1,5,1,Bon payeur ailleurs (solde sans incident),0,0,Education,626000,36,Bien matériel,0.85,1
CSWA-00852,56,Femme,Urbaine,Marié(e),Secondaire,6,Fonctionnaire,2.2,218000,78000,137,1,437000,Irrégulière,5,76.3,8.0,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Elevage,1011000,36,Caution solidaire,0.5,0
CSWA-00853,64,Femme,Rurale,Marié(e),Secondaire,2,Autre service,1.0,71000,54000,51,0,22400,Irrégulière,1,72.6,1.0,1,5,0,Non consulté,0,0,Intrants agricoles,125000,9,Bien matériel,0.98,0
CSWA-00854,30,Homme,Rurale,Célibataire,Aucun,2,Fonctionnaire,8.3,146000,71000,173,0,252200,Régulière,1,95.5,12.0,1,10,1,Jamais emprunté ailleurs,0,0,Elevage,473000,9,Aucune,0.89,0
CSWA-00855,32,Femme,Urbaine,Veuf(ve),Secondaire,4,Commerce informel,8.1,68000,29000,121,0,7800,Régulière,1,96.4,8.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Elevage,220000,9,Aval d'un tiers,0.83,0
CSWA-00856,58,Femme,Urbaine,Marié(e),Primaire,3,Artisanat,1.8,57000,24000,63,0,46800,Irrégulière,3,94.8,21.0,1,12,1,Bon payeur ailleurs (solde sans incident),0,0,Elevage,292000,18,Caution solidaire,0.74,0
CSWA-00857,30,Femme,Urbaine,Célibataire,Primaire,3,Elevage,1.8,65000,37000,95,0,15200,Irrégulière,1,83.2,12.0,0,0,1,Bon payeur ailleurs (solde sans incident),0,0,Education,272000,3,Caution solidaire,2.13,0
CSWA-00858,21,Femme,Urbaine,Célibataire,Aucun,1,Elevage,5.3,146000,72000,63,1,95100,Irrégulière,0,,,1,18,1,Jamais emprunté ailleurs,0,0,Evénement social,734000,12,Aucune,0.96,0
CSWA-00859,50,Femme,Urbaine,Célibataire,Aucun,3,Agriculture,6.4,90000,53000,41,0,18900,Aucune épargne,1,95.6,10.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Equipement/Matériel,453000,6,Aval d'un tiers,1.53,1
CSWA-00860,56,Femme,Urbaine,Marié(e),Primaire,4,Fonctionnaire,4.3,120000,93000,87,1,93500,Régulière,3,69.4,3.0,0,0,1,Jamais emprunté ailleurs,0,0,Elevage,178000,12,Caution solidaire,0.91,0
CSWA-00861,64,Homme,Urbaine,Marié(e),Aucun,3,Transport,3.8,92000,37000,108,1,118900,Irrégulière,2,74.4,5.0,1,4,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,496000,36,Aval d'un tiers,0.57,0
CSWA-00862,62,Femme,Semi-urbaine,Célibataire,Secondaire,2,Salarié secteur formel,5.1,71000,34000,126,0,69700,Irrégulière,1,21.0,3.0,1,8,1,Jamais emprunté ailleurs,0,0,Habitat/Réparation,68000,3,Aval d'un tiers,0.84,0
CSWA-00863,24,Homme,Urbaine,Marié(e),Primaire,4,Commerce informel,7.9,45000,18000,63,0,40500,Irrégulière,3,95.1,0.0,1,8,0,Non consulté,0,0,Fonds de commerce,154000,6,Aval d'un tiers,1.04,0
CSWA-00864,55,Homme,Urbaine,Marié(e),Aucun,2,Agriculture,1.9,69000,46000,45,0,15100,Aucune épargne,2,89.7,1.0,1,8,1,Pret en cours ailleurs,1,402000,Equipement/Matériel,367000,3,Aval d'un tiers,3.18,1
CSWA-00865,58,Homme,Rurale,Marié(e),Aucun,2,Artisanat,5.8,96000,64000,28,0,23000,Régulière,4,81.2,1.0,1,9,0,Non consulté,0,0,Fonds de commerce,420000,9,Caution solidaire,1.21,0
CSWA-00866,51,Homme,Urbaine,Marié(e),Aucun,5,Restauration/Transformation,3.0,47000,36000,29,0,17600,Aucune épargne,0,,,1,11,0,Non consulté,0,0,Equipement/Matériel,81000,9,Aval d'un tiers,0.98,1
CSWA-00867,57,Homme,Rurale,Marié(e),Primaire,3,Salarié secteur formel,18.2,140000,100000,105,0,123800,Régulière,2,77.3,4.0,1,11,1,Incident de paiement signale ailleurs,0,0,Equipement/Matériel,133000,3,Aucune,1.07,0
CSWA-00868,58,Femme,Urbaine,Marié(e),Aucun,3,Commerce informel,6.0,68000,48000,52,1,28900,Régulière,0,,,1,7,1,Pret en cours ailleurs,1,163000,Equipement/Matériel,336000,12,Aval d'un tiers,1.38,0
CSWA-00869,39,Femme,Rurale,Célibataire,Primaire,2,Commerce informel,12.4,168000,72000,111,0,111900,Aucune épargne,2,58.1,11.0,1,10,1,Bon payeur ailleurs (solde sans incident),0,0,Fonds de commerce,692000,18,Caution solidaire,0.69,0
CSWA-00870,20,Homme,Rurale,Divorcé(e),Aucun,2,Salarié secteur formel,7.7,172000,131000,117,0,236300,Régulière,1,87.2,6.0,0,0,1,Incident de paiement signale ailleurs,0,0,Equipement/Matériel,739000,18,Aucune,1.03,0
CSWA-00871,40,Femme,Rurale,Marié(e),Primaire,5,Elevage,15.1,20000,7000,150,1,16800,Irrégulière,2,96.4,0.0,1,10,0,Non consulté,0,0,Santé,90000,3,Bien matériel,2.03,0
CSWA-00872,28,Femme,Rurale,Marié(e),Supérieur,5,Elevage,5.1,210000,149000,8,1,7500,Irrégulière,1,62.1,7.0,1,9,0,Non consulté,0,0,Fonds de commerce,283000,18,Aucune,0.79,0
CSWA-00873,24,Homme,Rurale,Célibataire,Secondaire,5,Salarié secteur formel,5.6,172000,130000,162,1,61900,Irrégulière,0,,,1,4,1,Bon payeur ailleurs (solde sans incident),0,0,Equipement/Matériel,371000,12,Aucune,0.96,0
CSWA-00874,24,Homme,Urbaine,Marié(e),Primaire,3,Restauration/Transformation,4.7,65000,30000,167,0,71700,Régulière,0,,,1,6,1,Incident de paiement signale ailleurs,0,0,Habitat/Réparation,160000,9,Bien matériel,0.77,0
CSWA-00875,51,Homme,Urbaine,Divorcé(e),Primaire,3,Restauration/Transformation,3.3,35000,18000,82,1,13000,Régulière,3,92.9,0.0,0,0,1,Pret en cours ailleurs,1,172000,Santé,71000,9,Caution solidaire,1.21,0
CSWA-00876,42,Homme,Rurale,Marié(e),Secondaire,3,Commerce informel,2.0,68000,32000,101,0,102000,Aucune épargne,4,78.1,2.0,1,5,1,Bon payeur ailleurs (solde sans incident),0,0,Elevage,362000,12,Aval d'un tiers,0.97,0
CSWA-00877,44,Homme,Urbaine,Marié(e),Supérieur,6,Artisanat,6.4,75000,57000,166,0,115700,Régulière,2,92.8,3.0,1,8,1,Pret en cours ailleurs,2,196000,Habitat/Réparation,156000,3,Caution solidaire,1.77,0
CSWA-00878,54,Homme,Urbaine,Marié(e),Primaire,3,Agriculture,9.4,196000,110000,20,0,58400,Irrégulière,1,79.6,4.0,1,11,1,Jamais emprunté ailleurs,0,0,Fonds de commerce,862000,36,Bien matériel,0.7,0
CSWA-00879,44,Femme,Rurale,Marié(e),Aucun,4,Artisanat,4.9,120000,64000,174,1,219900,Régulière,1,86.6,6.0,1,9,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,477000,12,Aucune,0.9,0
CSWA-00880,48,Homme,Urbaine,Célibataire,Secondaire,0,Artisanat,3.9,40000,24000,131,0,66900,Régulière,0,,,0,0,1,Pret en cours ailleurs,1,213000,Intrants agricoles,48000,12,Caution solidaire,1.19,0
CSWA-00881,23,Homme,Urbaine,Marié(e),Aucun,7,Commerce informel,12.2,28000,20000,128,1,7100,Régulière,1,78.3,4.0,1,8,1,Jamais emprunté ailleurs,0,0,Education,44000,3,Aucune,1.3,1
CSWA-00882,59,Homme,Rurale,Célibataire,Secondaire,2,Agriculture,2.6,106000,72000,52,0,57700,Régulière,1,64.2,30.0,1,11,1,Pret en cours ailleurs,1,171000,Habitat/Réparation,403000,12,Caution solidaire,1.18,0
CSWA-00883,40,Femme,Rurale,Célibataire,Aucun,1,Agriculture,5.4,61000,43000,180,1,22700,Aucune épargne,1,93.0,11.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Evénement social,205000,6,Bien matériel,1.33,0
CSWA-00884,26,Homme,Semi-urbaine,Veuf(ve),Aucun,3,Elevage,8.4,54000,44000,138,0,18500,Irrégulière,1,62.2,5.0,1,7,1,Bon payeur ailleurs (solde sans incident),0,0,Intrants agricoles,210000,24,Aval d'un tiers,1.0,0
CSWA-00885,57,Femme,Semi-urbaine,Veuf(ve),Secondaire,8,Commerce informel,3.0,155000,74000,170,0,38700,Irrégulière,2,87.9,0.0,1,5,1,Pret en cours ailleurs,1,216000,Intrants agricoles,694000,6,Caution solidaire,1.44,0
CSWA-00886,53,Homme,Semi-urbaine,Marié(e),Secondaire,1,Salarié secteur formel,5.5,232000,105000,159,1,349800,Irrégulière,2,68.9,5.0,1,13,1,Bon payeur ailleurs (solde sans incident),0,0,Elevage,449000,36,Aucune,0.51,0
CSWA-00887,21,Homme,Rurale,Marié(e),Primaire,6,Agriculture,9.6,66000,45000,121,0,78900,Aucune épargne,1,90.8,1.0,0,0,1,Jamais emprunté ailleurs,0,0,Evénement social,259000,18,Caution solidaire,0.93,1
CSWA-00888,28,Femme,Urbaine,Célibataire,Secondaire,2,Elevage,3.0,114000,48000,91,0,47600,Régulière,1,70.3,3.0,0,0,0,Non consulté,0,0,Fonds de commerce,334000,6,Aval d'un tiers,0.97,0
CSWA-00889,19,Homme,Rurale,Marié(e),Secondaire,3,Restauration/Transformation,7.8,42000,28000,69,0,39000,Irrégulière,0,,,0,0,1,Incident de paiement signale ailleurs,0,0,Intrants agricoles,127000,12,Caution solidaire,0.95,1
